stat,basis,bin,x,frac_diff,band,n_realizations,n_seeds
l1,bnt,3,3.75,-0.0004723268862436058,0.005095629437417589,200,1
l1,bnt,3,4.25,-0.0005188830676560004,0.0063870622398654936,200,1
l1,bnt,3,4.75,-0.0007595512764620081,0.008792454318846617,200,1
l1,bnt,3,5.25,-0.001137341337281634,0.014136727756839294,200,1
l1,bnt,3,5.75,-0.0012595049336427396,0.019580738758288512,200,1
l1,bnt,3,6.25,-0.0015074773933464933,0.03233960115690037,200,1
l1,bnt,3,6.75,-0.002115031034077653,0.05520822920729147,200,1
l1,bnt,3,7.25,-0.003290571815885987,0.09601142370802322,200,1
l1,bnt,3,7.75,-0.00045002260481935596,0.1601269582952811,200,1
l1,bnt,3,8.25,-0.003933280396908095,0.2871207234892589,200,1
l1,bnt,3,8.75,-0.0028951062501748675,0.5677494982245216,200,1
l1,bnt,3,9.25,-0.005561041766882994,1.1027135881091477,200,1
l1,bnt,3,9.75,-0.05211696596218836,2.0913475164205386,200,1
l1,std,3,-6.25,-0.49874838147868594,7.071024241860383,200,1
l1,std,3,-5.75,-0.061756235481120456,2.5386599461316868,200,1
l1,std,3,-5.25,-0.031100506084932946,0.6527938968113156,200,1
l1,std,3,-4.75,-0.03909882466583795,0.21003778731969724,200,1
l1,std,3,-4.25,-0.03334521673660466,0.07600928990868587,200,1
l1,std,3,-3.75,-0.025910233413443493,0.03098059978331722,200,1
l1,std,3,-3.25,-0.021979053613141963,0.014507797602934067,200,1
l1,std,3,-2.75,-0.016703577750964198,0.006749792396513517,200,1
l1,std,3,-2.25,-0.012171376067186077,0.003447293668691325,200,1
l1,std,3,-1.75,-0.008015614790171896,0.0023240339498929647,200,1
l1,std,3,-1.25,-0.004183367211349972,0.0015538958388336109,200,1
l1,std,3,-0.75,-0.0006187370695625606,0.0013756969235904286,200,1
l1,std,3,-0.25,0.002008319307910963,0.0013305977794214497,200,1
l1,std,3,0.25,0.0047323011240323915,0.0014480929513640496,200,1
l1,std,3,0.75,0.005141389038816429,0.0012343496724625041,200,1
