area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
28000,420,3,2.643349,6,0.147908,0.186449,True
28000,420,4,2.354804,6,0.115650,0.145457,True
28000,420,5,2.518363,6,0.133593,0.168224,True
28000,460,1,2.308715,6,0.110769,0.139277,True
28000,460,2,3.024194,6,0.194196,0.245843,True
28000,460,3,2.138998,6,0.093519,0.117478,True
28000,460,4,2.833235,6,0.170532,0.215384,True
28000,460,5,2.292165,6,0.109036,0.137084,True
28000,500,1,3.038408,6,0.195989,0.248159,True
28000,500,2,2.442817,6,0.125188,0.157550,True
28000,500,3,2.625638,6,0.145850,0.183826,True
28000,500,4,2.260533,6,0.105754,0.132933,True
28000,500,5,2.280941,6,0.107867,0.135605,True
28000,540,1,3.145889,6,0.209674,0.265887,True
28000,540,2,3.208621,6,0.217756,0.276396,True
28000,540,3,4.198566,6,0.350175,0.454005,True
28000,540,4,3.694924,6,0.282119,0.361292,True
28000,540,5,3.295821,6,0.229094,0.291190,True
28000,580,1,4.651044,6,0.410718,0.539876,True
28000,580,2,3.571758,6,0.265601,0.339279,True
28000,580,3,4.131032,6,0.341051,0.441364,True
28000,580,4,4.133834,6,0.341429,0.441888,True
28000,580,5,3.218591,6,0.219046,0.278077,True
28000,620,1,4.029032,6,0.327253,0.422380,True
28000,620,2,5.127650,6,0.472452,0.631753,True
28000,620,3,5.844587,6,0.559177,0.770804,True
28000,620,4,5.121255,6,0.471642,0.630514,True
28000,620,5,4.139936,6,0.342254,0.443028,True
28000,660,1,5.307715,6,0.495006,0.666652,True
28000,660,2,7.455132,6,0.719202,1.078529,True
28000,660,3,5.149636,6,0.475230,0.636010,True
28000,660,4,4.504952,6,0.391321,0.511960,True
28000,660,5,5.036549,6,0.460866,0.614123,True
28000,700,1,4.063894,6,0.331970,0.428853,True
28000,700,2,5.479131,6,0.516017,0.699912,True
28000,700,3,5.483153,6,0.516505,0.700692,True
28000,700,4,5.843789,6,0.559085,0.770649,True
28000,700,5,6.316722,6,0.611338,0.862047,True
28000,740,1,7.757953,6,0.743622,1.134993,True
28000,740,2,7.332745,6,0.708832,1.055563,True
28000,740,3,9.751367,6,0.864479,1.492681,True
28000,740,4,7.211582,6,0.698277,1.032746,True
28000,740,5,6.584354,6,0.639000,0.913461,True
28000,780,1,10.267827,6,0.886183,1.581267,True
28000,780,2,9.243299,6,0.839650,1.403894,True
28000,780,3,9.566696,6,0.855874,1.460599,True
28000,780,4,8.078309,6,0.767578,1.194143,True
28000,780,5,6.720580,6,0.652538,0.939523,True
28000,820,1,8.676891,6,0.807419,1.302981,True
28000,820,2,11.137832,6,0.915791,1.726771,True
28000,820,3,9.884038,6,0.870379,1.515598,True
28000,820,4,7.335519,6,0.709070,1.056084,True
28000,820,5,9.766714,6,0.865174,1.495338,True
28000,860,1,9.844364,6,0.868639,1.508756,True
28000,860,2,8.410670,6,0.790467,1.254850,True
28000,860,3,9.680931,6,0.861252,1.480470,True
28000,860,4,11.208095,6,0.917846,1.738322,True
28000,860,5,13.146967,6,0.959239,2.045957,True
28000,900,1,10.466884,6,0.893682,1.614967,True
28000,900,2,16.467217,6,0.988546,2.528527,True
28000,900,3,13.684574,6,0.966635,2.127662,True
28000,900,4,12.323936,6,0.944880,1.917927,True
28000,900,5,9.244898,6,0.839734,1.404176,True
28000,940,1,16.564136,6,0.988974,2.541876,True
28000,940,2,14.592884,6,0.976329,2.262430,True
28000,940,3,18.228111,6,0.994313,2.765319,True
28000,940,4,14.931136,6,0.979201,2.311611,True
28000,940,5,15.432391,6,0.982852,2.383529,True
28000,980,1,20.334980,6,0.997586,3.033968,True
28000,980,2,17.739759,6,0.993083,2.700836,True
28000,980,3,13.787522,6,0.967898,2.143140,True
28000,980,4,15.087490,6,0.980413,2.334166,True
28000,980,5,15.422665,6,0.982788,2.382144,True
28000,1020,1,17.879949,6,0.993461,2.719437,True
28000,1020,2,14.634371,6,0.976701,2.268491,True
