area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
14000,460,4,1.128214,3,0.229732,0.292025,True
14000,460,5,1.023976,3,0.204549,0.259239,True
14000,500,1,1.512972,3,0.320720,0.413446,True
14000,500,2,1.591346,3,0.338646,0.438045,True
14000,500,3,1.631092,3,0.347639,0.450485,True
14000,500,4,1.288777,3,0.268200,0.342732,True
14000,500,5,1.538894,3,0.326677,0.421592,True
14000,540,1,1.714467,3,0.366278,0.476494,True
14000,540,2,1.777504,3,0.380157,0.496073,True
14000,540,3,2.163265,3,0.460780,0.613993,True
14000,540,4,2.049177,3,0.437737,0.579484,True
14000,540,5,2.309110,3,0.489222,0.657627,True
14000,580,1,2.492141,3,0.523287,0.711599,True
14000,580,2,2.565578,3,0.536444,0.733004,True
14000,580,3,2.568900,3,0.537032,0.733969,True
14000,580,4,2.366881,3,0.500170,0.674758,True
14000,580,5,2.446558,3,0.514973,0.698241,True
14000,620,1,2.891075,3,0.591274,0.826138,True
14000,620,2,3.105322,3,0.624330,0.885903,True
14000,620,3,3.639809,3,0.696923,1.029858,True
14000,620,4,2.382927,3,0.503179,0.679501,True
14000,620,5,2.563308,3,0.536042,0.732344,True
14000,660,1,3.745469,3,0.709707,1.057479,True
14000,660,2,4.431458,3,0.781514,1.230564,True
14000,660,3,4.226167,3,0.761945,1.179862,True
14000,660,4,4.002995,3,0.738859,1.123699,True
14000,660,5,3.858814,3,0.722881,1.086815,True
14000,700,1,4.227913,3,0.762118,1.180297,True
14000,700,2,4.649138,3,0.800633,1.283357,True
14000,700,3,3.393319,3,0.665136,0.964363,True
14000,700,4,3.551610,3,0.685870,1.006594,True
14000,700,5,3.396755,3,0.665598,0.965286,True
14000,740,1,7.234806,3,0.935221,1.846783,True
14000,740,2,5.549097,3,0.864269,1.491877,True
14000,740,3,4.886710,3,0.819717,1.339883,True
14000,740,4,5.528595,3,0.863062,1.487290,True
14000,740,5,4.376393,3,0.776416,1.217052,True
14000,780,1,3.495419,3,0.678643,0.991674,True
14000,780,2,5.038195,3,0.830978,1.375354,True
14000,780,3,5.362214,3,0.852884,1.449794,True
14000,780,4,4.299447,3,0.769108,1.198064,True
14000,780,5,3.868990,3,0.724037,1.089433,True
14000,820,1,4.941287,3,0.823853,1.352713,True
14000,820,2,4.299405,3,0.769104,1.198054,True
14000,820,3,5.778736,3,0.877114,1.542774,True
14000,820,4,5.074214,3,0.833557,1.383725,True
14000,820,5,6.440610,3,0.907966,1.684763,True
14000,860,1,5.958199,3,0.886338,1.581947,True
14000,860,2,12.007095,3,0.992641,2.680151,True
14000,860,3,7.078912,3,0.930575,1.815646,True
14000,860,4,6.670406,3,0.916821,1.732531,True
14000,860,5,5.638895,3,0.869437,1.511885,True
14000,900,1,6.324027,3,0.903133,1.660237,True
14000,900,2,6.828945,3,0.922446,1.765056,True
14000,900,3,5.326032,3,0.850578,1.441576,True
14000,900,4,7.446405,3,0.941048,1.888554,True
14000,900,5,7.607530,3,0.945141,1.919991,True
14000,940,1,6.405212,3,0.906523,1.677337,True
14000,940,2,11.181396,3,0.989216,2.549609,True
14000,940,3,10.428017,3,0.984743,2.426215,True
14000,940,4,8.484667,3,0.963012,2.085892,True
14000,940,5,7.565016,3,0.944089,1.911727,True
14000,980,1,6.172895,3,0.896505,1.628141,True
14000,980,2,9.581110,3,0.977516,2.282091,True
14000,980,3,11.033516,3,0.988454,2.525724,True
14000,980,4,9.921167,3,0.980752,2.340688,True
14000,980,5,8.615246,3,0.965131,2.109878,True
14000,1020,1,8.194723,3,0.957846,2.031994,True
14000,1020,2,9.460791,3,0.976248,2.261115,True
14000,1020,3,9.134525,3,0.972445,2.203568,True
14000,1020,4,11.321265,3,0.989890,2.572055,True
14000,1020,5,8.146304,3,0.956917,2.022906,True
28000,340,1,0.600238,3,0.103622,0.130238,True
28000,340,2,0.453098,3,0.070932,0.089018,True
28000,340,3,0.586585,3,0.100504,0.126297,True
28000,340,4,0.484781,3,0.077778,0.097635,True
28000,340,5,0.601889,3,0.104000,0.130716,True
28000,380,1,0.886657,3,0.171353,0.216438,True
28000,380,2,1.003781,3,0.199663,0.252911,True
28000,380,3,0.848639,3,0.162199,0.204707,True
28000,380,4,0.931018,3,0.182063,0.230199,True
28000,380,5,0.912234,3,0.177526,0.224364,True
28000,420,1,1.653582,3,0.352698,0.457513,True
28000,420,2,1.681822,3,0.359017,0.466325,True
28000,420,3,1.636439,3,0.348844,0.452157,True
28000,420,4,1.530562,3,0.324765,0.418975,True
28000,420,5,1.651258,3,0.352176,0.456787,True
28000,460,1,1.983841,3,0.424233,0.559578,True
28000,460,2,2.654398,3,0.551967,0.758699,True
28000,460,3,2.433072,3,0.512492,0.694278,True
28000,460,4,2.368410,3,0.500458,0.675210,True
28000,460,5,2.536021,3,0.531184,0.724406,True
28000,500,1,3.738814,3,0.708916,1.055747,True
28000,500,2,3.599733,3,0.691944,1.019310,True
28000,500,3,3.918228,3,0.729570,1.102072,True
28000,500,4,3.317423,3,0.654775,0.943892,True
28000,500,5,3.152630,3,0.631314,0.898937,True
28000,540,1,3.560339,3,0.686980,1.008905,True
28000,540,2,3.634814,3,0.696307,1.028545,True
28000,540,3,4.071593,3,0.746164,1.141081,True
28000,540,4,4.790213,3,0.812181,1.317058,True
28000,540,5,3.141363,3,0.629661,0.895838,True
28000,580,1,4.442397,3,0.782514,1.233240,True
28000,580,2,4.587739,3,0.795404,1.268564,True
28000,580,3,4.182601,3,0.757590,1.168985,True
28000,580,4,5.775733,3,0.876954,1.542114,True
28000,580,5,5.130065,3,0.837483,1.396656,True
28000,620,1,6.654020,3,0.916218,1.729150,True
