area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
14000,500,1,1.173609,3,0.240659,0.306347,True
14000,500,2,1.311261,3,0.273539,0.349837,True
14000,500,3,1.389269,3,0.291948,0.374474,True
14000,540,1,2.185265,3,0.465143,0.620610,True
14000,540,2,2.336453,3,0.494427,0.665746,True
14000,540,3,2.271541,3,0.482005,0.646440,True
14000,580,1,2.185265,3,0.465143,0.620610,True
14000,580,2,2.336453,3,0.494427,0.665746,True
14000,580,3,2.271541,3,0.482005,0.646440,True
14000,620,1,2.185265,3,0.465143,0.620610,True
14000,620,2,2.336453,3,0.494427,0.665746,True
14000,620,3,2.271541,3,0.482005,0.646440,True
14000,660,1,2.185265,3,0.465143,0.620610,True
14000,660,2,2.336453,3,0.494427,0.665746,True
14000,660,3,2.271541,3,0.482005,0.646440,True
14000,700,1,3.975743,3,0.735905,1.116764,True
14000,700,2,3.718700,3,0.706515,1.050506,True
14000,700,3,2.935531,3,0.598328,0.838639,True
14000,740,1,3.975743,3,0.735905,1.116764,True
14000,740,2,3.718700,3,0.706515,1.050506,True
14000,740,3,2.935531,3,0.598328,0.838639,True
14000,780,1,3.975743,3,0.735905,1.116764,True
14000,780,2,3.718700,3,0.706515,1.050506,True
14000,780,3,2.935531,3,0.598328,0.838639,True
14000,820,1,3.975743,3,0.735905,1.116764,True
14000,820,2,3.718700,3,0.706515,1.050506,True
14000,820,3,2.935531,3,0.598328,0.838639,True
14000,860,1,5.449429,3,0.858305,1.469509,True
14000,860,2,4.783455,3,0.811642,1.315452,True
14000,860,3,7.675049,3,0.946773,1.933073,True
14000,900,1,5.449429,3,0.858305,1.469509,True
14000,900,2,4.783455,3,0.811642,1.315452,True
14000,900,3,7.675049,3,0.946773,1.933073,True
14000,940,1,5.449429,3,0.858305,1.469509,True
14000,940,2,4.783455,3,0.811642,1.315452,True
14000,940,3,7.675049,3,0.946773,1.933073,True
14000,980,1,5.449429,3,0.858305,1.469509,True
14000,980,2,4.783455,3,0.811642,1.315452,True
14000,980,3,7.675049,3,0.946773,1.933073,True
14000,1020,1,5.821619,3,0.879381,1.552181,True
14000,1020,2,7.504982,3,0.942569,1.900019,True
14000,1020,3,6.008182,3,0.888787,1.592765,True
28000,340,1,1.333250,3,0.278747,0.356785,True
28000,340,2,2.150501,3,0.458236,0.610148,True
28000,340,3,1.839555,3,0.393635,0.515268,True
28000,380,1,2.923731,3,0.596466,0.835326,True
28000,380,2,3.076252,3,0.619983,0.877864,True
28000,380,3,2.164349,3,0.460995,0.614319,True
28000,420,1,2.923731,3,0.596466,0.835326,True
28000,420,2,3.076252,3,0.619983,0.877864,True
28000,420,3,2.164349,3,0.460995,0.614319,True
28000,460,1,2.923731,3,0.596466,0.835326,True
28000,460,2,3.076252,3,0.619983,0.877864,True
28000,460,3,2.164349,3,0.460995,0.614319,True
28000,500,1,2.923731,3,0.596466,0.835326,True
28000,500,2,3.076252,3,0.619983,0.877864,True
28000,500,3,2.164349,3,0.460995,0.614319,True
28000,540,1,5.271126,3,0.847013,1.429060,True
28000,540,2,3.933133,3,0.731224,1.105886,True
28000,540,3,5.020276,3,0.829682,1.371181,True
28000,580,1,5.271126,3,0.847013,1.429060,True
28000,580,2,3.933133,3,0.731224,1.105886,True
28000,580,3,5.020276,3,0.829682,1.371181,True
28000,620,1,5.271126,3,0.847013,1.429060,True
28000,620,2,3.933133,3,0.731224,1.105886,True
28000,620,3,5.020276,3,0.829682,1.371181,True
28000,660,1,5.271126,3,0.847013,1.429060,True
28000,660,2,3.933133,3,0.731224,1.105886,True
28000,660,3,5.020276,3,0.829682,1.371181,True
28000,700,1,9.598977,3,0.977699,2.285195,True
28000,700,2,10.757220,3,0.986886,2.480664,True
28000,700,3,7.308455,3,0.937310,1.861385,True
28000,740,1,9.598977,3,0.977699,2.285195,True
28000,740,2,10.757220,3,0.986886,2.480664,True
28000,740,3,7.308455,3,0.937310,1.861385,True
28000,780,1,9.598977,3,0.977699,2.285195,True
28000,780,2,10.757220,3,0.986886,2.480664,True
28000,780,3,7.308455,3,0.937310,1.861385,True
28000,820,1,9.598977,3,0.977699,2.285195,True
28000,820,2,10.757220,3,0.986886,2.480664,True
28000,820,3,7.308455,3,0.937310,1.861385,True
28000,860,1,8.592947,3,0.964778,2.105794,True
28000,860,2,14.602040,3,0.997810,3.063131,True
28000,860,3,10.694925,3,0.986505,2.470425,True
28000,900,1,8.592947,3,0.964778,2.105794,True
28000,900,2,14.602040,3,0.997810,3.063131,True
28000,900,3,10.694925,3,0.986505,2.470425,True
28000,940,1,8.592947,3,0.964778,2.105794,True
28000,940,2,14.602040,3,0.997810,3.063131,True
28000,940,3,10.694925,3,0.986505,2.470425,True
28000,980,1,8.592947,3,0.964778,2.105794,True
28000,980,2,14.602040,3,0.997810,3.063131,True
28000,980,3,10.694925,3,0.986505,2.470425,True
28000,1020,1,12.975758,3,0.995311,2.827635,True
28000,1020,2,13.252812,3,0.995879,2.868779,True
28000,1020,3,13.478786,3,0.996292,2.902014,True
35000,340,1,2.137401,3,0.455617,0.606198,True
35000,340,2,2.934680,3,0.598194,0.838400,True
35000,340,3,2.230684,3,0.474070,0.634231,True
35000,380,1,3.626410,3,0.695267,1.026335,True
35000,380,2,2.851156,3,0.584852,0.814868,True
35000,380,3,3.785878,3,0.714467,1.067972,True
35000,420,1,3.626410,3,0.695267,1.026335,True
35000,420,2,2.851156,3,0.584852,0.814868,True
35000,420,3,3.785878,3,0.714467,1.067972,True
35000,460,1,3.626410,3,0.695267,1.026335,True
35000,460,2,2.851156,3,0.584852,0.814868,True
35000,460,3,3.785878,3,0.714467,1.067972,True
35000,500,1,3.626410,3,0.695267,1.026335,True
35000,500,2,2.851156,3,0.584852,0.814868,True
35000,500,3,3.785878,3,0.714467,1.067972,True
35000,540,1,6.817942,3,0.922067,1.762810,True
35000,540,2,6.396691,3,0.906173,1.675547,True
35000,540,3,5.918736,3,0.884368,1.573377,True
35000,580,1,6.817942,3,0.922067,1.762810,True
35000,580,2,6.396691,3,0.906173,1.675547,True
35000,580,3,5.918736,3,0.884368,1.573377,True
35000,620,1,6.817942,3,0.922067,1.762810,True
35000,620,2,6.396691,3,0.906173,1.675547,True
35000,620,3,5.918736,3,0.884368,1.573377,True
35000,660,1,6.817942,3,0.922067,1.762810,True
35000,660,2,6.396691,3,0.906173,1.675547,True
35000,660,3,5.918736,3,0.884368,1.573377,True
35000,700,1,9.304959,3,0.974501,2.233752,True
35000,700,2,13.895014,3,0.996948,2.962492,True
35000,700,3,13.989950,3,0.997081,2.976156,True
35000,740,1,9.304959,3,0.974501,2.233752,True
35000,740,2,13.895014,3,0.996948,2.962492,True
35000,740,3,13.989950,3,0.997081,2.976156,True
35000,780,1,9.304959,3,0.974501,2.233752,True
35000,780,2,13.895014,3,0.996948,2.962492,True
35000,780,3,13.989950,3,0.997081,2.976156,True
35000,820,1,9.304959,3,0.974501,2.233752,True
35000,820,2,13.895014,3,0.996948,2.962492,True
35000,820,3,13.989950,3,0.997081,2.976156,True
35000,860,1,18.420008,3,0.999640,3.567594,True
35000,860,2,16.255605,3,0.998995,3.289113,True
35000,860,3,15.117979,3,0.998281,3.134998,True
35000,900,1,18.420008,3,0.999640,3.567594,True
35000,900,2,16.255605,3,0.998995,3.289113,True
35000,900,3,15.117979,3,0.998281,3.134998,True
35000,940,1,18.420008,3,0.999640,3.567594,True
35000,940,2,16.255605,3,0.998995,3.289113,True
35000,940,3,15.117979,3,0.998281,3.134998,True
35000,980,1,18.420008,3,0.999640,3.567594,True
35000,980,2,16.255605,3,0.998995,3.289113,True
35000,980,3,15.117979,3,0.998281,3.134998,True
35000,1020,1,12.686129,3,0.994633,2.784142,True
35000,1020,2,19.339749,3,0.999767,3.680747,True
35000,1020,3,23.236203,3,0.999964,4.131412,True
