stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
l1,3,4,-1.75,0.00014797218463377638,0.009455532726600165,200,1
l1,3,4,-1.25,0.00035365415314958314,0.009421438385084052,200,1
l1,3,4,-0.75,0.0005467767064285178,0.010647164171991996,200,1
l1,3,4,-0.25,0.0006400801350440282,0.010754397936749325,200,1
l1,3,4,0.25,0.0007278187386846188,0.010831950865471677,200,1
l1,3,4,0.75,0.0007458299921315618,0.010898109722329095,200,1
l1,3,4,1.25,0.0007245555493771273,0.011187024168713186,200,1
l1,3,4,1.75,0.0006274829622774889,0.010513060401561303,200,1
l1,3,4,2.25,0.0004153676721865014,0.011109124812406624,200,1
l1,3,4,2.75,0.000241160629625666,0.011953101306182764,200,1
l1,3,4,3.25,-5.072646245500614e-05,0.013699035252349527,200,1
l1,3,4,3.75,-0.0005477256755841637,0.016281841641190543,200,1
l1,3,4,4.25,-0.0009410573952455394,0.02174506730059829,200,1
l1,3,4,4.75,-0.0014729496076532926,0.02533711468536335,200,1
l1,3,4,5.25,-0.002214823079970928,0.03171495761002731,200,1
l1,3,4,5.75,-0.0031281684999317576,0.03937351169245043,200,1
l1,3,4,6.25,-0.0039034336581487985,0.04851500478423138,200,1
l1,3,4,6.75,-0.005330300618439495,0.062325115356627526,200,1
l1,3,4,7.25,-0.005734444854882399,0.07132933863910065,200,1
l1,3,4,7.75,-0.007966289552942213,0.09195011119887743,200,1
l1,3,4,8.25,-0.010041513488541888,0.11345441492988735,200,1
l1,3,4,8.75,-0.010679483230092443,0.1436494558865179,200,1
l1,3,4,9.25,-0.014517574921145068,0.17856077319003572,200,1
l1,3,4,9.75,-0.015876841908182778,0.22025931157803402,200,1
