stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
peaks,3,2,7.400000000000001,-0.017172295363480253,0.3359762988969481,200,1
peaks,3,2,7.800000000000001,-0.0340531561461794,0.3838889839243305,200,1
peaks,3,2,8.2,-0.03682393555811277,0.441549964793952,200,1
peaks,3,2,8.600000000000001,-0.07872696817420435,0.5419996545180381,200,1
peaks,3,2,9.0,-0.06921241050119331,0.666123424198227,200,1
peaks,3,2,9.400000000000002,-0.04281345565749236,0.7604232422631836,200,1
peaks,3,2,9.8,-0.0205761316872428,0.8205311395138855,200,1
peaks,3,3,-1.8,0.02045454545454545,0.4799653482671327,200,1
peaks,3,3,-1.4,-0.007992895204262877,0.30855673710999026,200,1
peaks,3,3,-0.9999999999999999,-0.0026,0.20345328702186158,200,1
peaks,3,3,-0.5999999999999999,-0.004910456383593299,0.15105076504304302,200,1
peaks,3,3,-0.19999999999999996,-0.0022829865615109223,0.10230055822021426,200,1
peaks,3,3,0.20000000000000018,-0.0016008373610811812,0.08277785869741104,200,1
peaks,3,3,0.6000000000000003,0.0009167912306925761,0.06035067156295542,200,1
peaks,3,3,1.0000000000000002,0.0008381515207478016,0.05021378341072447,200,1
peaks,3,3,1.4000000000000001,0.0009830478853547712,0.04280693596782022,200,1
peaks,3,3,1.8,0.0002715571084599091,0.041220250140793245,200,1
peaks,3,3,2.2,0.000997765006385696,0.03887855843718689,200,1
peaks,3,3,2.6000000000000005,0.001296801725047876,0.04052150420467215,200,1
peaks,3,3,3.0000000000000004,0.00012745730180389571,0.037891459744882595,200,1
peaks,3,3,3.4000000000000004,0.0003162705378180496,0.03729395276935748,200,1
peaks,3,3,3.8000000000000003,0.0004847771323701274,0.04133087245945517,200,1
peaks,3,3,4.2,-0.0005587261044817816,0.044557580227533575,200,1
peaks,3,3,4.6000000000000005,-0.0007729721373274192,0.04351992969485775,200,1
peaks,3,3,5.0,-0.002026807113057372,0.053182160949200266,200,1
peaks,3,3,5.4,-0.002336885399140026,0.054980631399893856,200,1
peaks,3,3,5.800000000000001,-0.003549658498372053,0.06973256562224783,200,1
peaks,3,3,6.2,-0.00756513516157433,0.08235252551651757,200,1
peaks,3,3,6.6000000000000005,-0.0047167712365950255,0.08038127151965865,200,1
peaks,3,3,7.000000000000001,-0.009114822291551966,0.10100814730468108,200,1
peaks,3,3,7.400000000000001,-0.0073997590776114265,0.13580478065961715,200,1
peaks,3,3,7.800000000000001,-0.011948858883976581,0.1613157462659709,200,1
peaks,3,3,8.2,-0.02288791652642208,0.1764406302684381,200,1
peaks,3,3,8.600000000000001,-0.01490026435952896,0.20244580485168132,200,1
peaks,3,3,9.0,-0.0028429282160625444,0.26611292549364735,200,1
peaks,3,3,9.400000000000002,-0.02885572139303482,0.32261523842582657,200,1
peaks,3,3,9.8,-0.024303073624017155,0.3676687240292847,200,1
peaks,3,4,-1.8,0.0007429420505200594,0.40241886683706446,200,1
peaks,3,4,-1.4,-0.0035816618911174783,0.2741962776130003,200,1
peaks,3,4,-0.9999999999999999,0.0016495601173020526,0.20080943272351692,200,1
peaks,3,4,-0.5999999999999999,-0.00277235855837355,0.1486646776468929,200,1
peaks,3,4,-0.19999999999999996,-0.001221075767751389,0.11894241698603002,200,1
peaks,3,4,0.20000000000000018,-0.0016332058636073933,0.09336388408121651,200,1
peaks,3,4,0.6000000000000003,0.001396227448189011,0.06850117124662469,200,1
peaks,3,4,1.0000000000000002,7.9827572443522e-05,0.0675824678872665,200,1
peaks,3,4,1.4000000000000001,0.0008598452278589855,0.054001471243633595,200,1
peaks,3,4,1.8,-0.0005616084465910367,0.05310239353991182,200,1
peaks,3,4,2.2,0.00042972400975473503,0.044798948288588845,200,1
peaks,3,4,2.6000000000000005,0.0015528854552866046,0.04162844209799319,200,1
peaks,3,4,3.0000000000000004,0.0006034065039907113,0.04107931438663274,200,1
peaks,3,4,3.4000000000000004,0.00035776895281027513,0.042230438578039105,200,1
peaks,3,4,3.8000000000000003,0.0001828019888856391,0.04078862543515062,200,1
peaks,3,4,4.2,-0.0003389502227387178,0.042085102192381194,200,1
peaks,3,4,4.6000000000000005,-0.0001575249677073816,0.04578091730441686,200,1
peaks,3,4,5.0,0.0007856020568490216,0.04675815263274485,200,1
peaks,3,4,5.4,-0.001763061114860677,0.05098222745890831,200,1
peaks,3,4,5.800000000000001,-0.0012264521193092622,0.05530468610005702,200,1
peaks,3,4,6.2,-0.002197977860368461,0.062045748764488276,200,1
peaks,3,4,6.6000000000000005,-0.002611609342662856,0.068688185365211,200,1
peaks,3,4,7.000000000000001,-0.003307503307503308,0.07892702982309575,200,1
peaks,3,4,7.400000000000001,-0.004997728305315765,0.09121538646621657,200,1
peaks,3,4,7.800000000000001,-0.005713980561785753,0.0991754166175091,200,1
peaks,3,4,8.2,-0.00750920940776424,0.12393635864940383,200,1
peaks,3,4,8.600000000000001,-0.011872323861424679,0.1406545727458043,200,1
peaks,3,4,9.0,-0.004384833634253288,0.14572552893294338,200,1
peaks,3,4,9.400000000000002,-0.005172106295701801,0.19270849708228333,200,1
peaks,3,4,9.8,-0.021838252939764817,0.21997536185840774,200,1
